VSG,cluster,degree,n
Tb427_000556300,940,14,126
Tb427_000556400,940,85,126
Tb427_000556600,705,169,182
Tb427_000556800:pseudogene,800,1,4
Tb427_000557000:pseudogene,716,8,41
Tb427_000557100:pseudogene,918,1,2
Tb427_000557400:pseudogene,759,2,3
Tb427_000558100:pseudogene,799,2,3
Tb427_000558400:pseudogene,785,1,2
Tb427_000558800:pseudogene,798,6,7
Tb427_000559100,940,12,126
Tb427_000559500,796,6,24
Tb427_000559800,919,2,4
Tb427_000559900,919,2,4
Tb427_000560500,895,1,2
Tb427_000560900:pseudogene,473,2,5
Tb427_000561000:pseudogene,726,6,15
Tb427_000561100,940,90,126
Tb427_000561900:pseudogene,791,1,2
Tb427_000562000:pseudogene,705,181,182
Tb427_000562100:pseudogene,771,1,5
Tb427_000562200:pseudogene,920,1,2
Tb427_000562500:pseudogene,716,5,41
Tb427_000562600:pseudogene,631,3,4
Tb427_000563300:pseudogene,704,7,10
Tb427_000563400,666,7,9
Tb427_000563600:pseudogene,865,4,6
Tb427_000564300:pseudogene,711,8,9
Tb427_000564400,917,1,2
Tb427_000564500:pseudogene,705,181,182
Tb427_000565000,903,1,2
Tb427_000565200,753,4,5
Tb427_000565300:pseudogene,921,1,2
Tb427_000565400:pseudogene,705,181,182
Tb427_000565600:pseudogene,798,6,7
Tb427_000565900:pseudogene,756,4,5
Tb427_000566800:pseudogene,705,181,182
Tb427_000567500:pseudogene,845,1,2
Tb427_000567900:pseudogene,235,2,3
Tb427_000568000:pseudogene,709,21,41
Tb427_000568100,792,4,6
Tb427_000568300:pseudogene,679,1,2
Tb427_000568500:pseudogene,916,1,2
Tb427_000568900:pseudogene,705,160,182
Tb427_000569200:pseudogene,722,1,2
Tb427_000569300,801,1,2
Tb427_000569400,326,2,3
Tb427_000570500,940,1,126
Tb427_000570600:pseudogene,737,1,2
Tb427_000571500,736,6,8
Tb427_000572100:pseudogene,645,4,5
Tb427_000572200,797,4,5
Tb427_000572300:pseudogene,716,5,41
Tb427_000572600:pseudogene,796,5,24
Tb427_000572700:pseudogene,133,4,5
Tb427_000572900,705,131,182
Tb427_000573200:pseudogene,798,6,7
Tb427_000573500,728,7,15
Tb427_000573800:pseudogene,799,2,3
Tb427_000574000:pseudogene,136,4,6
Tb427_000574400:pseudogene,759,2,3
Tb427_000574700:pseudogene,918,1,2
Tb427_000574800:pseudogene,716,8,41
Tb427_000575000,800,2,4
Tb427_000575100:pseudogene,680,2,3
Tb427_000575200:pseudogene,940,109,126
Tb427_000575500,796,6,24
Tb427_000576100:pseudogene,875,1,2
Tb427_000576300,161,20,48
Tb427_000576700:pseudogene,863,2,3
Tb427_000576800:pseudogene,729,9,11
Tb427_000577100:pseudogene,748,4,5
Tb427_000577200,80,2,4
Tb427_000577300:pseudogene,705,181,182
Tb427_000578300:pseudogene,919,3,4
Tb427_000578400:pseudogene,729,9,11
Tb427_000578500:pseudogene,752,6,10
Tb427_000578700:pseudogene,922,2,3
Tb427_000578800,923,3,4
Tb427_000580500:pseudogene,709,18,41
Tb427_000580900:pseudogene,97,1,6
Tb427_000581200:pseudogene,763,6,8
Tb427_000581500:pseudogene,784,2,3
Tb427_000582400:pseudogene,206,1,2
Tb427_000583900,786,92,93
Tb427_000584600:pseudogene,709,29,41
Tb427_000584900:pseudogene,781,1,2
Tb427_000585400,940,91,126
Tb427_000585800:pseudogene,703,5,37
Tb427_000585900,705,167,182
Tb427_000586600:pseudogene,767,1,2
Tb427_000587000,940,2,126
Tb427_000587600,831,2,3
Tb427_000588100:pseudogene,709,23,41
Tb427_000588500:pseudogene,820,2,3
Tb427_000588900,842,1,2
Tb427_000589100:pseudogene,703,11,37
Tb427_000589600:pseudogene,161,4,48
Tb427_000589900,511,4,5
Tb427_000590500:pseudogene,716,8,41
Tb427_000591100,940,90,126
Tb427_000591300:pseudogene,199,3,4
Tb427_000591600,940,90,126
Tb427_000592400:pseudogene,240,7,8
Tb427_000593000:pseudogene,796,6,24
Tb427_000593100:pseudogene,716,13,41
Tb427_000593400:pseudogene,712,9,14
Tb427_000593600:pseudogene,709,19,41
Tb427_000594400:pseudogene,715,2,3
Tb427_000594600:pseudogene,705,159,182
Tb427_000594800:pseudogene,852,1,2
Tb427_000595100,940,2,126
Tb427_000595400,808,4,5
Tb427_000595700:pseudogene,733,2,3
Tb427_000596000:pseudogene,725,1,3
Tb427_000596300:pseudogene,846,8,9
Tb427_000596500,738,1,7
Tb427_000596600,738,5,7
Tb427_000597300,705,168,182
Tb427_000597600,907,1,2
Tb427_000597900,120,3,4
Tb427_000598900:pseudogene,857,1,2
Tb427_000599000,822,2,3
Tb427_000599100:pseudogene,746,5,6
Tb427_000599800,217,3,4
Tb427_000599900,168,1,5
Tb427_000600000:pseudogene,792,3,6
Tb427_000600100:pseudogene,726,7,15
Tb427_000601900:pseudogene,712,10,14
Tb427_000602800:pseudogene,919,3,4
Tb427_000603000:pseudogene,796,3,24
Tb427_000603200:pseudogene,797,4,5
Tb427_000603300:pseudogene,798,6,7
Tb427_000603500:pseudogene,940,109,126
Tb427_000604000:pseudogene,705,181,182
Tb427_000604200,920,1,2
Tb427_000604500:pseudogene,716,8,41
Tb427_000606000:pseudogene,761,4,6
Tb427_000606200:pseudogene,157,5,6
Tb427_000606300:pseudogene,763,6,8
Tb427_000606500:pseudogene,829,1,2
Tb427_000606600:pseudogene,871,2,3
Tb427_000607300,924,1,2
Tb427_000607400:pseudogene,705,159,182
Tb427_000608300:pseudogene,716,2,41
Tb427_000609800:pseudogene,716,14,41
Tb427_000609900:pseudogene,898,1,2
Tb427_000611500:pseudogene,314,3,4
Tb427_000611800:pseudogene,880,3,4
Tb427_000611900:pseudogene,881,2,3
Tb427_000612000:pseudogene,915,1,2
Tb427_000612400,624,2,3
Tb427_000613000:pseudogene,880,3,4
Tb427_000613100:pseudogene,940,109,126
Tb427_000613200,628,3,6
Tb427_000613300,628,3,6
Tb427_000613400:pseudogene,860,2,3
Tb427_000614100:pseudogene,531,1,3
Tb427_000614200:pseudogene,752,3,10
Tb427_000614400,925,1,2
Tb427_000614800,925,1,2
Tb427_000615400,705,158,182
Tb427_000616200,940,85,126
Tb427_000616700:pseudogene,756,4,5
Tb427_000617400,688,2,3
Tb427_000617700:pseudogene,549,2,3
Tb427_000618100,575,2,4
Tb427_000619000:pseudogene,705,181,182
Tb427_000619200:pseudogene,125,3,5
Tb427_000620000,789,1,2
Tb427_000621400,732,5,6
Tb427_000622800,797,4,5
Tb427_000623100:pseudogene,867,3,4
Tb427_000623600:pseudogene,369,2,3
Tb427_000623700:pseudogene,818,2,3
Tb427_000623800:pseudogene,914,1,2
Tb427_000624500:pseudogene,736,6,8
Tb427_000625500,802,3,4
Tb427_000626300,900,1,2
Tb427_000626800:pseudogene,705,181,182
Tb427_000627600:pseudogene,826,4,5
Tb427_000627700:pseudogene,778,12,13
Tb427_000628000:pseudogene,825,89,90
Tb427_000628100:pseudogene,824,79,80
Tb427_000628200:pseudogene,834,64,66
Tb427_000628300:pseudogene,939,70,71
Tb427_000628400:pseudogene,707,129,129
Tb427_000629100:pseudogene,792,4,6
Tb427_000629200:pseudogene,703,16,37
Tb427_000629500:pseudogene,752,1,10
Tb427_000630700:pseudogene,707,129,129
Tb427_000630800:pseudogene,939,70,71
Tb427_000632900,876,1,2
Tb427_000633700,768,2,3
Tb427_000634500:pseudogene,708,1,2
Tb427_000636000:pseudogene,706,107,112
Tb427_000636300:pseudogene,706,107,112
Tb427_000636400:pseudogene,834,65,66
Tb427_000636500:pseudogene,824,79,80
Tb427_000636800:pseudogene,705,157,182
Tb427_000636900:pseudogene,939,70,71
Tb427_000637000:pseudogene,707,129,129
Tb427_000637200:pseudogene,705,159,182
Tb427_000637400:pseudogene,707,129,129
Tb427_000637700:pseudogene,706,106,112
Tb427_000638100:pseudogene,786,92,93
Tb427_000638400:pseudogene,705,158,182
Tb427_000638800:pseudogene,706,107,112
Tb427_000639600:pseudogene,707,129,129
Tb427_000640400,786,92,93
Tb427_000640700,705,168,182
Tb427_000640900:pseudogene,707,129,129
Tb427_000641000:pseudogene,939,70,71
Tb427_000641100:pseudogene,834,64,66
Tb427_000641200:pseudogene,824,79,80
Tb427_000641300:pseudogene,825,89,90
Tb427_000641500:pseudogene,786,92,93
Tb427_000641800:pseudogene,706,107,112
Tb427_000642000:pseudogene,858,7,12
Tb427_000642100:pseudogene,706,106,112
Tb427_000642300:pseudogene,706,107,112
Tb427_000642900:pseudogene,707,129,129
Tb427_000643300:pseudogene,926,8,9
Tb427_000643400,780,12,13
Tb427_000643500:pseudogene,779,12,13
Tb427_000644000:pseudogene,705,159,182
Tb427_000644100:pseudogene,834,65,66
Tb427_000644200:pseudogene,824,79,80
Tb427_000644300:pseudogene,825,89,90
Tb427_000644500,786,92,93
Tb427_000645100:pseudogene,706,107,112
Tb427_000645200:pseudogene,834,65,66
Tb427_000645300:pseudogene,824,79,80
Tb427_000645400:pseudogene,825,89,90
Tb427_000645700:pseudogene,706,107,112
Tb427_000645900:pseudogene,824,79,80
Tb427_000646000:pseudogene,825,89,90
Tb427_000646300,825,89,90
Tb427_000646400:pseudogene,824,79,80
Tb427_000646500:pseudogene,834,64,66
Tb427_000646600:pseudogene,939,70,71
Tb427_000646700:pseudogene,707,129,129
Tb427_000647100:pseudogene,825,89,90
Tb427_000647200:pseudogene,824,79,80
Tb427_000647300:pseudogene,834,64,66
Tb427_000647400:pseudogene,939,70,71
Tb427_000647500:pseudogene,707,129,129
Tb427_000647900:pseudogene,786,92,93
Tb427_000648100,825,89,90
Tb427_000648200:pseudogene,824,79,80
Tb427_000648300:pseudogene,834,64,66
Tb427_000648400:pseudogene,939,69,71
Tb427_000648500:pseudogene,707,129,129
Tb427_000649000,825,89,90
Tb427_000649100:pseudogene,824,79,80
Tb427_000649400:pseudogene,707,129,129
Tb427_000649600:pseudogene,786,92,93
Tb427_000650200:pseudogene,707,129,129
Tb427_000650700:pseudogene,704,8,10
Tb427_000650800,666,7,9
Tb427_000651000,865,4,6
Tb427_000651200,371,4,6
Tb427_000651400:pseudogene,709,33,41
Tb427_000652100:pseudogene,786,92,93
Tb427_000652300:pseudogene,825,89,90
Tb427_000652400:pseudogene,824,79,80
Tb427_000652600:pseudogene,939,70,71
Tb427_000652700:pseudogene,707,129,129
Tb427_000653400,786,92,93
Tb427_000653600:pseudogene,825,89,90
Tb427_000653700:pseudogene,824,79,80
Tb427_000653900:pseudogene,939,70,71
Tb427_000654000:pseudogene,707,129,129
Tb427_000654200:pseudogene,825,89,90
Tb427_000654300:pseudogene,824,79,80
Tb427_000654500:pseudogene,939,70,71
Tb427_000654600:pseudogene,707,129,129
Tb427_000654900:pseudogene,706,107,112
Tb427_000655700:pseudogene,786,92,93
Tb427_000655800,927,8,9
Tb427_000656000:pseudogene,825,89,90
Tb427_000656100:pseudogene,824,79,80
Tb427_000656200:pseudogene,834,64,66
Tb427_000656300:pseudogene,939,70,71
Tb427_000656400:pseudogene,707,129,129
Tb427_000656600:pseudogene,706,106,112
Tb427_000657000:pseudogene,706,111,112
Tb427_000657200:pseudogene,706,107,112
Tb427_000657300:pseudogene,834,65,66
Tb427_000657400:pseudogene,824,79,80
Tb427_000657500:pseudogene,825,89,90
Tb427_000657700,786,92,93
Tb427_000658000,786,92,93
Tb427_000658800:pseudogene,707,129,129
Tb427_000659100:pseudogene,706,107,112
Tb427_000659600:pseudogene,707,129,129
Tb427_000659700:pseudogene,939,70,71
Tb427_000659900:pseudogene,824,79,80
Tb427_000660000,825,89,90
Tb427_000660800:pseudogene,706,107,112
Tb427_000661500:pseudogene,706,107,112
Tb427_000662300:pseudogene,706,107,112
Tb427_000663200,928,5,6
Tb427_000663400:pseudogene,929,15,16
Tb427_000664200:pseudogene,854,19,20
Tb427_000664400:pseudogene,929,15,16
Tb427_000664600:pseudogene,928,5,6
Tb427_000665600,928,5,6
Tb427_000665800:pseudogene,929,15,16
Tb427_000666000:pseudogene,929,15,16
Tb427_000666800,854,19,20
Tb427_000667000:pseudogene,929,15,16
Tb427_000667800,854,19,20
Tb427_000668600,854,19,20
Tb427_000669400,851,7,8
Tb427_000669500,134,3,4
Tb427_000671400:pseudogene,706,97,112
Tb427_000671800:pseudogene,706,107,112
Tb427_000671900:pseudogene,706,110,112
Tb427_000672300:pseudogene,706,107,112
Tb427_000672400:pseudogene,834,64,66
Tb427_000672500:pseudogene,824,79,80
Tb427_000672600,825,89,90
Tb427_000672800:pseudogene,786,92,93
Tb427_000673000:pseudogene,824,78,80
Tb427_000673100:pseudogene,825,89,90
Tb427_000673300:pseudogene,786,92,93
Tb427_000674300,858,3,12
Tb427_000674700:pseudogene,706,107,112
Tb427_000675300:pseudogene,706,107,112
Tb427_000675700:pseudogene,706,107,112
Tb427_000676400:pseudogene,834,65,66
Tb427_000676800,927,8,9
Tb427_000676900:pseudogene,786,92,93
Tb427_000677100:pseudogene,834,64,66
Tb427_000677200:pseudogene,824,79,80
Tb427_000677300:pseudogene,825,89,90
Tb427_000677500:pseudogene,786,92,93
Tb427_000677800:pseudogene,706,107,112
Tb427_000678400:pseudogene,786,92,93
Tb427_000678700:pseudogene,707,129,129
Tb427_000679100:pseudogene,706,107,112
Tb427_000679600:pseudogene,705,158,182
Tb427_000679800:pseudogene,707,129,129
Tb427_000679900:pseudogene,939,70,71
Tb427_000680000,834,65,66
Tb427_000680100:pseudogene,824,79,80
Tb427_000680200:pseudogene,825,89,90
Tb427_000680800:pseudogene,779,12,13
Tb427_000680900,780,12,13
Tb427_000681200:pseudogene,706,106,112
Tb427_000681500:pseudogene,706,106,112
Tb427_000682000:pseudogene,706,106,112
Tb427_000682500:pseudogene,706,107,112
Tb427_000682900:pseudogene,706,97,112
Tb427_000683100,858,9,12
Tb427_000683600:pseudogene,706,28,112
Tb427_000683800,940,93,126
Tb427_000684200:pseudogene,910,2,3
Tb427_000684600:pseudogene,794,2,3
Tb427_000685000:pseudogene,705,181,182
Tb427_000685300,867,3,4
Tb427_000685800:pseudogene,912,3,4
Tb427_000685900,674,10,12
Tb427_000686300,674,10,12
Tb427_000687100:pseudogene,844,3,4
Tb427_000687300:pseudogene,529,6,7
Tb427_000687700,423,9,10
Tb427_000688000,930,2,3
Tb427_000688100:pseudogene,706,107,112
Tb427_000688500:pseudogene,706,107,112
Tb427_000689600:pseudogene,4,4,6
Tb427_000690300:pseudogene,631,3,4
Tb427_000690600:pseudogene,705,158,182
Tb427_000691000:pseudogene,707,129,129
Tb427_000691100:pseudogene,705,158,182
Tb427_000691500:pseudogene,707,129,129
Tb427_000692300:pseudogene,858,4,12
Tb427_000692700,883,18,19
Tb427_000692800:pseudogene,786,92,93
Tb427_000693100:pseudogene,825,89,90
Tb427_000693200:pseudogene,824,79,80
Tb427_000693300:pseudogene,834,64,66
Tb427_000693400:pseudogene,939,69,71
Tb427_000693500:pseudogene,707,129,129
Tb427_000694000:pseudogene,824,79,80
Tb427_000694200:pseudogene,939,69,71
Tb427_000694300:pseudogene,707,129,129
Tb427_000694500:pseudogene,825,89,90
Tb427_000695100:pseudogene,707,129,129
Tb427_000695200:pseudogene,824,77,80
Tb427_000695300:pseudogene,834,64,66
Tb427_000695400:pseudogene,939,69,71
Tb427_000695500:pseudogene,707,129,129
Tb427_000695700:pseudogene,707,129,129
Tb427_000696500:pseudogene,706,106,112
Tb427_000696700:pseudogene,858,6,12
Tb427_000697100,786,92,93
Tb427_000697500:pseudogene,825,89,90
Tb427_000697900:pseudogene,786,92,93
Tb427_000698100:pseudogene,825,89,90
Tb427_000698300:pseudogene,825,89,90
Tb427_000698400:pseudogene,824,79,80
Tb427_000698500:pseudogene,834,65,66
Tb427_000698600:pseudogene,939,70,71
Tb427_000698700:pseudogene,707,129,129
Tb427_000698900:pseudogene,705,158,182
Tb427_000699200,930,2,3
Tb427_000699900:pseudogene,883,18,19
Tb427_000700000:pseudogene,786,92,93
Tb427_000700100,927,8,9
Tb427_000700400:pseudogene,824,79,80
Tb427_000700500:pseudogene,834,64,66
Tb427_000700600:pseudogene,939,70,71
Tb427_000700700:pseudogene,707,129,129
Tb427_000700900,705,168,182
Tb427_000701000:pseudogene,707,129,129
Tb427_000701400:pseudogene,940,109,126
Tb427_000702000:pseudogene,786,92,93
Tb427_000702100:pseudogene,927,8,9
Tb427_000702500:pseudogene,707,129,129
Tb427_000702700,786,92,93
Tb427_000702900:pseudogene,825,89,90
Tb427_000703000:pseudogene,824,79,80
Tb427_000703200,786,92,93
Tb427_000703500:pseudogene,824,79,80
Tb427_000703600:pseudogene,834,64,66
Tb427_000703700:pseudogene,939,70,71
Tb427_000703800:pseudogene,707,129,129
Tb427_000704000:pseudogene,705,159,182
Tb427_000704200:pseudogene,707,129,129
Tb427_000704500:pseudogene,707,129,129
Tb427_000704900:pseudogene,706,107,112
Tb427_000705200:pseudogene,786,92,93
Tb427_000705400:pseudogene,825,89,90
Tb427_000705500:pseudogene,824,79,80
Tb427_000705600:pseudogene,834,64,66
Tb427_000705700:pseudogene,939,70,71
Tb427_000705800:pseudogene,825,89,90
Tb427_000705900:pseudogene,824,78,80
Tb427_000706100:pseudogene,939,70,71
Tb427_000706200:pseudogene,707,129,129
Tb427_000706400,705,168,182
Tb427_000707200:pseudogene,706,107,112
Tb427_000707700:pseudogene,706,107,112
Tb427_000708000:pseudogene,706,107,112
Tb427_000708800:pseudogene,706,111,112
Tb427_000709200,121,2,8
Tb427_000709400:pseudogene,704,8,10
Tb427_000709500,666,7,9
Tb427_000709700:pseudogene,865,5,6
Tb427_000710000:pseudogene,709,25,41
Tb427_000710400:pseudogene,711,8,9
Tb427_000710600:pseudogene,834,64,66
Tb427_000710700:pseudogene,939,70,71
Tb427_000710800:pseudogene,707,129,129
Tb427_000711000,705,168,182
Tb427_000711600:pseudogene,706,107,112
Tb427_000712200:pseudogene,706,107,112
Tb427_000712900,926,8,9
Tb427_000713000:pseudogene,780,12,13
Tb427_000713100:pseudogene,779,12,13
Tb427_000713800,926,8,9
Tb427_000713900,780,12,13
Tb427_000714000:pseudogene,779,12,13
Tb427_000714500,750,3,4
Tb427_000714800,750,3,4
Tb427_000714900:pseudogene,940,121,126
Tb427_000715100,750,3,4
Tb427_000716000,806,3,4
Tb427_000716100:pseudogene,807,3,4
Tb427_000716700:pseudogene,807,3,4
Tb427_000716900:pseudogene,342,3,4
Tb427_000717300:pseudogene,807,3,4
Tb427_000717500:pseudogene,342,3,4
Tb427_000717600:pseudogene,805,2,3
Tb427_000717800:pseudogene,796,6,24
Tb427_000718200,808,4,5
Tb427_000718700,808,4,5
Tb427_000719000:pseudogene,940,109,126
Tb427_000719100,192,3,10
Tb427_000719600,940,2,126
Tb427_000719900,705,168,182
Tb427_000720900:pseudogene,786,92,93
Tb427_000721200:pseudogene,706,107,112
Tb427_000721500:pseudogene,707,129,129
Tb427_000722200:pseudogene,786,92,93
Tb427_000722400:pseudogene,707,129,129
Tb427_000722900:pseudogene,707,129,129
Tb427_000723500:pseudogene,786,92,93
Tb427_000724300:pseudogene,825,89,90
Tb427_000724400:pseudogene,824,79,80
Tb427_000724500:pseudogene,834,64,66
Tb427_000724900,883,18,19
Tb427_000725000:pseudogene,786,92,93
Tb427_000725300:pseudogene,824,79,80
Tb427_000725800:pseudogene,939,69,71
Tb427_000725900:pseudogene,707,129,129
Tb427_000726100:pseudogene,705,158,182
Tb427_000726600,930,2,3
Tb427_000726700:pseudogene,706,97,112
Tb427_000727500:pseudogene,858,6,12
Tb427_000727700:pseudogene,706,107,112
Tb427_000728000,940,3,126
Tb427_000728100,940,86,126
Tb427_000729500,854,19,20
Tb427_000729700:pseudogene,929,15,16
Tb427_000731900,892,1,2
Tb427_000732500:pseudogene,707,129,129
Tb427_000732600:pseudogene,939,70,71
Tb427_000732700:pseudogene,834,64,66
Tb427_000732800:pseudogene,824,79,80
Tb427_000732900:pseudogene,825,89,90
Tb427_000733100:pseudogene,786,92,93
Tb427_000733200,883,18,19
Tb427_000734400,825,89,90
Tb427_000734600,786,92,93
Tb427_000735500:pseudogene,706,107,112
Tb427_000735700:pseudogene,707,129,129
Tb427_000735800:pseudogene,939,69,71
Tb427_000735900:pseudogene,834,64,66
Tb427_000736000:pseudogene,824,79,80
Tb427_000736100,825,89,90
Tb427_000736300,786,92,93
Tb427_000736600:pseudogene,707,129,129
Tb427_000736700:pseudogene,939,70,71
Tb427_000736800:pseudogene,834,65,66
Tb427_000736900:pseudogene,824,79,80
Tb427_000737000:pseudogene,825,89,90
Tb427_000737200,786,92,93
Tb427_000737700:pseudogene,707,129,129
Tb427_000738000:pseudogene,706,107,112
Tb427_000738100:pseudogene,858,5,12
Tb427_000738800:pseudogene,705,158,182
Tb427_000739000:pseudogene,707,129,129
Tb427_000739100:pseudogene,939,70,71
Tb427_000739200:pseudogene,834,64,66
Tb427_000739300:pseudogene,824,79,80
Tb427_000739400:pseudogene,825,89,90
Tb427_000739700:pseudogene,705,158,182
Tb427_000739900:pseudogene,707,129,129
Tb427_000740000:pseudogene,939,70,71
Tb427_000740100:pseudogene,834,64,66
Tb427_000740200:pseudogene,824,79,80
Tb427_000740300:pseudogene,825,89,90
Tb427_000741200:pseudogene,707,129,129
Tb427_000741600:pseudogene,706,106,112
Tb427_000742100:pseudogene,706,107,112
Tb427_000742300:pseudogene,706,107,112
Tb427_000743100:pseudogene,779,12,13
Tb427_000743200:pseudogene,780,12,13
Tb427_000743300,926,8,9
Tb427_000743500:pseudogene,707,129,129
Tb427_000744000:pseudogene,707,129,129
Tb427_000744400:pseudogene,707,129,129
Tb427_000744700:pseudogene,939,70,71
Tb427_000744800:pseudogene,834,65,66
Tb427_000744900:pseudogene,824,79,80
Tb427_000745000:pseudogene,825,89,90
Tb427_000745300:pseudogene,939,70,71
Tb427_000745400:pseudogene,834,65,66
Tb427_000745500:pseudogene,824,79,80
Tb427_000745600:pseudogene,825,89,90
Tb427_000745800,786,92,93
Tb427_000745900:pseudogene,883,18,19
Tb427_000746200,927,8,9
Tb427_000746300:pseudogene,786,92,93
Tb427_000746900:pseudogene,940,90,126
Tb427_000747000:pseudogene,929,15,16
Tb427_000747200,854,19,20
Tb427_000747600,705,131,182
Tb427_000747800:pseudogene,706,100,112
Tb427_000747900,921,1,2
Tb427_000748900,923,3,4
Tb427_000749000,922,2,3
Tb427_000749100:pseudogene,707,129,129
Tb427_000749500,702,1,3
Tb427_000749600,702,1,3
Tb427_000749700,923,3,4
Tb427_000751300:pseudogene,929,15,16
Tb427_000752000:pseudogene,929,15,16
Tb427_000752800:pseudogene,707,129,129
Tb427_000753800,705,168,182
Tb427_000754000,940,85,126
Tb427_000754100,940,83,126
Tb427_000754300:pseudogene,786,92,93
Tb427_000754400,883,18,19
Tb427_000754900:pseudogene,707,129,129
Tb427_000755200:pseudogene,706,107,112
Tb427_000755800:pseudogene,707,129,129
Tb427_000756100:pseudogene,706,107,112
Tb427_000756400:pseudogene,706,107,112
Tb427_000756800:pseudogene,705,158,182
Tb427_000757400:pseudogene,779,12,13
Tb427_000757500:pseudogene,780,12,13
Tb427_000758000,780,12,13
Tb427_000758100,926,8,9
Tb427_000758600:pseudogene,707,129,129
Tb427_000759000:pseudogene,707,129,129
Tb427_000759400:pseudogene,707,129,129
Tb427_000761300:pseudogene,786,92,93
Tb427_000761500:pseudogene,825,89,90
Tb427_000761600:pseudogene,824,79,80
Tb427_000761700:pseudogene,834,64,66
Tb427_000761800:pseudogene,939,70,71
Tb427_000761900:pseudogene,707,129,129
Tb427_000762100:pseudogene,705,158,182
Tb427_000762800:pseudogene,706,107,112
Tb427_000764200:pseudogene,706,107,112
Tb427_000764500:pseudogene,706,107,112
Tb427_000764800:pseudogene,706,107,112
Tb427_000765100:pseudogene,706,109,112
Tb427_000765400:pseudogene,707,129,129
Tb427_000766000:pseudogene,883,18,19
Tb427_000766100:pseudogene,786,92,93
Tb427_000766300:pseudogene,825,89,90
Tb427_000766400:pseudogene,824,79,80
