VSG,cluster,degree,n
Tbb1125VSG-513,unique,0,1001
Tbb1125VSG-518,unique,0,1001
Tbb1125VSG-528,unique,0,1001
Tbb1125VSG-532,unique,0,1001
Tbb1125VSG-534,unique,0,1001
Tbb1125VSG-536,unique,0,1001
Tbb1125VSG-538,unique,0,1001
Tbb1125VSG-540,unique,0,1001
Tbb1125VSG-1002,unique,0,1001
Tbb1125VSG-1003,unique,0,1001
Tbb1125VSG-1004,unique,0,1001
Tbb1125VSG-1008,unique,0,1001
Tbb1125VSG-1010,unique,0,1001
Tbb1125VSG-1016,unique,0,1001
Tbb1125VSG-1018,unique,0,1001
Tbb1125VSG-1019,unique,0,1001
Tbb1125VSG-1040,unique,0,1001
Tbb1125VSG-1044,unique,0,1001
Tbb1125VSG-1045,unique,0,1001
Tbb1125VSG-1052,unique,0,1001
Tbb1125VSG-1062,unique,0,1001
Tbb1125VSG-1076,unique,0,1001
Tbb1125VSG-1082,unique,0,1001
Tbb1125VSG-1085,unique,0,1001
Tbb1125VSG-1095,unique,0,1001
Tbb1125VSG-1096,unique,0,1001
Tbb1125VSG-1098,unique,0,1001
Tbb1125VSG-1100,unique,0,1001
Tbb1125VSG-1102,unique,0,1001
Tbb1125VSG-1103,unique,0,1001
Tbb1125VSG-1109,unique,0,1001
Tbb1125VSG-1113,unique,0,1001
Tbb1125VSG-1119,unique,0,1001
Tbb1125VSG-1123,unique,0,1001
Tbb1125VSG-1124,unique,0,1001
Tbb1125VSG-1129,unique,0,1001
Tbb1125VSG-1134,unique,0,1001
Tbb1125VSG-1141,unique,0,1001
Tbb1125VSG-1142,unique,0,1001
Tbb1125VSG-1144,unique,0,1001
Tbb1125VSG-1154,unique,0,1001
Tbb1125VSG-1161,unique,0,1001
Tbb1125VSG-1163,unique,0,1001
Tbb1125VSG-1167,unique,0,1001
Tbb1125VSG-1185,unique,0,1001
Tbb1125VSG-1186,unique,0,1001
Tbb1125VSG-1197,unique,0,1001
Tbb1125VSG-1202,unique,0,1001
Tbb1125VSG-1206,unique,0,1001
Tbb1125VSG-1207,unique,0,1001
Tbb1125VSG-1212,unique,0,1001
Tbb1125VSG-1217,unique,0,1001
Tbb1125VSG-1218,unique,0,1001
Tbb1125VSG-1219,unique,0,1001
Tbb1125VSG-1227,unique,0,1001
Tbb1125VSG-1228,unique,0,1001
Tbb1125VSG-1233,unique,0,1001
Tbb1125VSG-1234,unique,0,1001
Tbb1125VSG-1235,unique,0,1001
Tbb1125VSG-1240,unique,0,1001
Tbb1125VSG-1241,unique,0,1001
Tbb1125VSG-1246,unique,0,1001
Tbb1125VSG-1247,unique,0,1001
Tbb1125VSG-1248,unique,0,1001
Tbb1125VSG-1249,unique,0,1001
Tbb1125VSG-1250,unique,0,1001
Tbb1125VSG-1252,unique,0,1001
Tbb1125VSG-1256,unique,0,1001
Tbb1125VSG-1264,unique,0,1001
Tbb1125VSG-1268,unique,0,1001
Tbb1125VSG-1269,unique,0,1001
Tbb1125VSG-1273,unique,0,1001
Tbb1125VSG-1280,unique,0,1001
Tbb1125VSG-1286,unique,0,1001
Tbb1125VSG-1287,unique,0,1001
Tbb1125VSG-1290,unique,0,1001
Tbb1125VSG-1293,unique,0,1001
Tbb1125VSG-1296,unique,0,1001
Tbb1125VSG-1299,unique,0,1001
Tbb1125VSG-1305,unique,0,1001
Tbb1125VSG-1306,unique,0,1001
Tbb1125VSG-1308,unique,0,1001
Tbb1125VSG-1315,unique,0,1001
Tbb1125VSG-1316,unique,0,1001
Tbb1125VSG-1319,unique,0,1001
Tbb1125VSG-1338,unique,0,1001
Tbb1125VSG-1340,unique,0,1001
Tbb1125VSG-1342,unique,0,1001
Tbb1125VSG-1344,unique,0,1001
Tbb1125VSG-1349,unique,0,1001
Tbb1125VSG-1352,unique,0,1001
Tbb1125VSG-1355,unique,0,1001
Tbb1125VSG-1359,unique,0,1001
Tbb1125VSG-1360,unique,0,1001
Tbb1125VSG-1381,unique,0,1001
Tbb1125VSG-1386,unique,0,1001
Tbb1125VSG-1389,unique,0,1001
Tbb1125VSG-1393,unique,0,1001
Tbb1125VSG-1395,unique,0,1001
Tbb1125VSG-1399,unique,0,1001
Tbb1125VSG-1401,unique,0,1001
Tbb1125VSG-1408,unique,0,1001
Tbb1125VSG-1411,unique,0,1001
Tbb1125VSG-1415,unique,0,1001
Tbb1125VSG-1419,unique,0,1001
Tbb1125VSG-1421,unique,0,1001
Tbb1125VSG-1424,unique,0,1001
Tbb1125VSG-1428,unique,0,1001
Tbb1125VSG-1429,unique,0,1001
Tbb1125VSG-1436,unique,0,1001
Tbb1125VSG-1446,unique,0,1001
Tbb1125VSG-1450,unique,0,1001
Tbb1125VSG-1451,unique,0,1001
Tbb1125VSG-1471,unique,0,1001
Tbb1125VSG-1476,unique,0,1001
Tbb1125VSG-1481,unique,0,1001
Tbb1125VSG-1491,unique,0,1001
Tbb1125VSG-1497,unique,0,1001
Tbb1125VSG-1498,unique,0,1001
Tbb1125VSG-1501,unique,0,1001
Tbb1125VSG-1502,unique,0,1001
Tbb1125VSG-1513,unique,0,1001
Tbb1125VSG-1514,unique,0,1001
Tbb1125VSG-1517,unique,0,1001
Tbb1125VSG-1520,unique,0,1001
Tbb1125VSG-1525,unique,0,1001
Tbb1125VSG-1532,unique,0,1001
Tbb1125VSG-1533,unique,0,1001
Tbb1125VSG-1546,unique,0,1001
Tbb1125VSG-1547,unique,0,1001
Tbb1125VSG-1551,unique,0,1001
Tbb1125VSG-1557,unique,0,1001
Tbb1125VSG-1564,unique,0,1001
Tbb1125VSG-1581,unique,0,1001
Tbb1125VSG-1582,unique,0,1001
Tbb1125VSG-1583,unique,0,1001
Tbb1125VSG-1584,unique,0,1001
Tbb1125VSG-1588,unique,0,1001
Tbb1125VSG-1589,unique,0,1001
Tbb1125VSG-1605,unique,0,1001
Tbb1125VSG-1617,unique,0,1001
Tbb1125VSG-1618,unique,0,1001
Tbb1125VSG-1621,unique,0,1001
Tbb1125VSG-1623,unique,0,1001
Tbb1125VSG-1627,unique,0,1001
Tbb1125VSG-1633,unique,0,1001
Tbb1125VSG-1635,unique,0,1001
Tbb1125VSG-1636,unique,0,1001
Tbb1125VSG-1644,unique,0,1001
Tbb1125VSG-1650,unique,0,1001
Tbb1125VSG-1652,unique,0,1001
Tbb1125VSG-1655,unique,0,1001
Tbb1125VSG-1656,unique,0,1001
Tbb1125VSG-1658,unique,0,1001
Tbb1125VSG-1659,unique,0,1001
Tbb1125VSG-1667,unique,0,1001
Tbb1125VSG-1674,unique,0,1001
Tbb1125VSG-1685,unique,0,1001
Tbb1125VSG-1688,unique,0,1001
Tbb1125VSG-1692,unique,0,1001
Tbb1125VSG-1694,unique,0,1001
Tbb1125VSG-1695,unique,0,1001
Tbb1125VSG-1699,unique,0,1001
Tbb1125VSG-1717,unique,0,1001
Tbb1125VSG-1723,unique,0,1001
Tbb1125VSG-1756,unique,0,1001
Tbb1125VSG-1769,unique,0,1001
Tbb1125VSG-1770,unique,0,1001
Tbb1125VSG-1774,unique,0,1001
Tbb1125VSG-1781,unique,0,1001
Tbb1125VSG-1783,unique,0,1001
Tbb1125VSG-1784,unique,0,1001
Tbb1125VSG-2010,unique,0,1001
Tbb1125VSG-2014,unique,0,1001
Tbb1125VSG-2016,unique,0,1001
Tbb1125VSG-2018,unique,0,1001
Tbb1125VSG-2019,unique,0,1001
Tbb1125VSG-2026,unique,0,1001
Tbb1125VSG-2031,unique,0,1001
Tbb1125VSG-2032,unique,0,1001
Tbb1125VSG-2042,unique,0,1001
Tbb1125VSG-2046,unique,0,1001
Tbb1125VSG-2049,unique,0,1001
Tbb1125VSG-2052,unique,0,1001
Tbb1125VSG-2063,unique,0,1001
Tbb1125VSG-2065,unique,0,1001
Tbb1125VSG-2068,unique,0,1001
Tbb1125VSG-2071,unique,0,1001
Tbb1125VSG-2074,unique,0,1001
Tbb1125VSG-2079,unique,0,1001
Tbb1125VSG-2081,unique,0,1001
Tbb1125VSG-2083,unique,0,1001
Tbb1125VSG-2086,unique,0,1001
Tbb1125VSG-2087,unique,0,1001
Tbb1125VSG-2100,unique,0,1001
Tbb1125VSG-2103,unique,0,1001
Tbb1125VSG-2114,unique,0,1001
Tbb1125VSG-2116,unique,0,1001
Tbb1125VSG-2117,unique,0,1001
Tbb1125VSG-2120,unique,0,1001
Tbb1125VSG-2122,unique,0,1001
Tbb1125VSG-2123,unique,0,1001
Tbb1125VSG-2124,unique,0,1001
Tbb1125VSG-2129,unique,0,1001
Tbb1125VSG-2501,unique,0,1001
Tbb1125VSG-2510,unique,0,1001
Tbb1125VSG-2515,unique,0,1001
Tbb1125VSG-2516,unique,0,1001
Tbb1125VSG-2517,unique,0,1001
Tbb1125VSG-2519,unique,0,1001
Tbb1125VSG-2525,unique,0,1001
Tbb1125VSG-2526,unique,0,1001
Tbb1125VSG-2533,unique,0,1001
Tbb1125VSG-2534,unique,0,1001
Tbb1125VSG-2535,unique,0,1001
Tbb1125VSG-2540,unique,0,1001
Tbb1125VSG-2543,unique,0,1001
Tbb1125VSG-2546,unique,0,1001
Tbb1125VSG-2552,unique,0,1001
Tbb1125VSG-2553,unique,0,1001
Tbb1125VSG-2558,unique,0,1001
Tbb1125VSG-2562,unique,0,1001
Tbb1125VSG-2569,unique,0,1001
Tbb1125VSG-2571,unique,0,1001
Tbb1125VSG-2578,unique,0,1001
Tbb1125VSG-2587,unique,0,1001
Tbb1125VSG-2590,unique,0,1001
Tbb1125VSG-2596,unique,0,1001
Tbb1125VSG-2601,unique,0,1001
Tbb1125VSG-2612,unique,0,1001
Tbb1125VSG-2616,unique,0,1001
Tbb1125VSG-2627,unique,0,1001
Tbb1125VSG-2630,unique,0,1001
Tbb1125VSG-2631,unique,0,1001
Tbb1125VSG-2633,unique,0,1001
Tbb1125VSG-2637,unique,0,1001
Tbb1125VSG-2641,unique,0,1001
Tbb1125VSG-2643,unique,0,1001
Tbb1125VSG-2644,unique,0,1001
Tbb1125VSG-2656,unique,0,1001
Tbb1125VSG-2663,unique,0,1001
Tbb1125VSG-2667,unique,0,1001
Tbb1125VSG-2678,unique,0,1001
Tbb1125VSG-2680,unique,0,1001
Tbb1125VSG-2688,unique,0,1001
Tbb1125VSG-2696,unique,0,1001
Tbb1125VSG-2720,unique,0,1001
Tbb1125VSG-2738,unique,0,1001
Tbb1125VSG-2743,unique,0,1001
Tbb1125VSG-2750,unique,0,1001
Tbb1125VSG-2757,unique,0,1001
Tbb1125VSG-2764,unique,0,1001
Tbb1125VSG-2768,unique,0,1001
Tbb1125VSG-2770,unique,0,1001
Tbb1125VSG-2771,unique,0,1001
Tbb1125VSG-2775,unique,0,1001
Tbb1125VSG-2778,unique,0,1001
Tbb1125VSG-2781,unique,0,1001
Tbb1125VSG-2782,unique,0,1001
Tbb1125VSG-2787,unique,0,1001
Tbb1125VSG-2789,unique,0,1001
Tbb1125VSG-2790,unique,0,1001
Tbb1125VSG-2792,unique,0,1001
Tbb1125VSG-2793,unique,0,1001
Tbb1125VSG-2798,unique,0,1001
Tbb1125VSG-2799,unique,0,1001
Tbb1125VSG-2802,unique,0,1001
Tbb1125VSG-2803,unique,0,1001
Tbb1125VSG-2814,unique,0,1001
Tbb1125VSG-2816,unique,0,1001
Tbb1125VSG-2823,unique,0,1001
Tbb1125VSG-2824,unique,0,1001
Tbb1125VSG-2835,unique,0,1001
Tbb1125VSG-2847,unique,0,1001
Tbb1125VSG-2856,unique,0,1001
Tbb1125VSG-2860,unique,0,1001
Tbb1125VSG-2872,unique,0,1001
Tbb1125VSG-2875,unique,0,1001
Tbb1125VSG-2877,unique,0,1001
Tbb1125VSG-2878,unique,0,1001
Tbb1125VSG-2880,unique,0,1001
Tbb1125VSG-2896,unique,0,1001
Tbb1125VSG-2899,unique,0,1001
Tbb1125VSG-2900,unique,0,1001
Tbb1125VSG-2903,unique,0,1001
Tbb1125VSG-2904,unique,0,1001
Tbb1125VSG-2919,unique,0,1001
Tbb1125VSG-2920,unique,0,1001
Tbb1125VSG-2933,unique,0,1001
Tbb1125VSG-2946,unique,0,1001
Tbb1125VSG-2950,unique,0,1001
Tbb1125VSG-2954,unique,0,1001
Tbb1125VSG-2958,unique,0,1001
Tbb1125VSG-2960,unique,0,1001
Tbb1125VSG-2965,unique,0,1001
Tbb1125VSG-2971,unique,0,1001
Tbb1125VSG-2973,unique,0,1001
Tbb1125VSG-2982,unique,0,1001
Tbb1125VSG-2984,unique,0,1001
Tbb1125VSG-2992,unique,0,1001
Tbb1125VSG-2995,unique,0,1001
Tbb1125VSG-3010,unique,0,1001
Tbb1125VSG-3012,unique,0,1001
Tbb1125VSG-3013,unique,0,1001
Tbb1125VSG-3022,unique,0,1001
Tbb1125VSG-3026,unique,0,1001
Tbb1125VSG-3027,unique,0,1001
Tbb1125VSG-3028,unique,0,1001
Tbb1125VSG-3030,unique,0,1001
Tbb1125VSG-3031,unique,0,1001
Tbb1125VSG-3034,unique,0,1001
Tbb1125VSG-3040,unique,0,1001
Tbb1125VSG-3046,unique,0,1001
Tbb1125VSG-3047,unique,0,1001
Tbb1125VSG-3058,unique,0,1001
Tbb1125VSG-3061,unique,0,1001
Tbb1125VSG-3078,unique,0,1001
Tbb1125VSG-3082,unique,0,1001
Tbb1125VSG-3086,unique,0,1001
Tbb1125VSG-3087,unique,0,1001
Tbb1125VSG-3092,unique,0,1001
Tbb1125VSG-3093,unique,0,1001
Tbb1125VSG-3094,unique,0,1001
Tbb1125VSG-3097,unique,0,1001
Tbb1125VSG-3098,unique,0,1001
Tbb1125VSG-3107,unique,0,1001
Tbb1125VSG-3109,unique,0,1001
Tbb1125VSG-3112,unique,0,1001
Tbb1125VSG-3114,unique,0,1001
Tbb1125VSG-3121,unique,0,1001
Tbb1125VSG-3124,unique,0,1001
Tbb1125VSG-3132,unique,0,1001
Tbb1125VSG-3137,unique,0,1001
Tbb1125VSG-3140,unique,0,1001
Tbb1125VSG-3148,unique,0,1001
Tbb1125VSG-3155,unique,0,1001
Tbb1125VSG-3156,unique,0,1001
Tbb1125VSG-3161,unique,0,1001
Tbb1125VSG-3165,unique,0,1001
Tbb1125VSG-3167,unique,0,1001
Tbb1125VSG-3169,unique,0,1001
Tbb1125VSG-3171,unique,0,1001
Tbb1125VSG-3173,unique,0,1001
Tbb1125VSG-3177,unique,0,1001
Tbb1125VSG-3178,unique,0,1001
Tbb1125VSG-3179,unique,0,1001
Tbb1125VSG-4015,unique,0,1001
Tbb1125VSG-4047,unique,0,1001
Tbb1125VSG-4065,unique,0,1001
Tbb1125VSG-4070,unique,0,1001
Tbb1125VSG-4074,unique,0,1001
Tbb1125VSG-4142,unique,0,1001
Tbb1125VSG-4168,unique,0,1001
Tbb1125VSG-4172,unique,0,1001
Tbb1125VSG-4213,unique,0,1001
Tbb1125VSG-4267,unique,0,1001
Tbb1125VSG-4290,unique,0,1001
Tbb1125VSG-4300,unique,0,1001
Tbb1125VSG-4301,unique,0,1001
Tbb1125VSG-4306,unique,0,1001
Tbb1125VSG-4310,unique,0,1001
Tbb1125VSG-4312,unique,0,1001
Tbb1125VSG-4313,unique,0,1001
Tbb1125VSG-4314,unique,0,1001
Tbb1125VSG-4316,unique,0,1001
Tbb1125VSG-4321,unique,0,1001
Tbb1125VSG-4324,unique,0,1001
Tbb1125VSG-4341,unique,0,1001
Tbb1125VSG-4347,unique,0,1001
Tbb1125VSG-4349,unique,0,1001
Tbb1125VSG-4672,unique,0,1001
Tbb1125VSG-4695,unique,0,1001
Tbb1125VSG-4697,unique,0,1001
Tbb1125VSG-4703,unique,0,1001
Tbb1125VSG-4713,unique,0,1001
Tbb1125VSG-4742,unique,0,1001
Tbb1125VSG-4799,unique,0,1001
Tbb1125VSG-4818,unique,0,1001
Tbb1125VSG-4840,unique,0,1001
Tbb1125VSG-4848,unique,0,1001
Tbb1125VSG-4856,unique,0,1001
Tbb1125VSG-4859,unique,0,1001
Tbb1125VSG-4862,unique,0,1001
Tbb1125VSG-4884,unique,0,1001
Tbb1125VSG-4890,unique,0,1001
Tbb1125VSG-4891,unique,0,1001
Tbb1125VSG-4893,unique,0,1001
Tbb1125VSG-4894,unique,0,1001
Tbb1125VSG-4902,unique,0,1001
Tbb1125VSG-4919,unique,0,1001
Tbb1125VSG-4944,unique,0,1001
Tbb1125VSG-4955,unique,0,1001
Tbb1125VSG-4959,unique,0,1001
Tbb1125VSG-4960,unique,0,1001
Tbb1125VSG-5008,unique,0,1001
Tbb1125VSG-5022,unique,0,1001
Tbb1125VSG-5055,unique,0,1001
Tbb1125VSG-5057,unique,0,1001
Tbb1125VSG-5098,unique,0,1001
Tbb1125VSG-5099,unique,0,1001
Tbb1125VSG-5104,unique,0,1001
Tbb1125VSG-5106,unique,0,1001
Tbb1125VSG-5121,unique,0,1001
Tbb1125VSG-5124,unique,0,1001
Tbb1125VSG-5162,unique,0,1001
Tbb1125VSG-5194,unique,0,1001
Tbb1125VSG-5213,unique,0,1001
Tbb1125VSG-5234,unique,0,1001
Tbb1125VSG-5235,unique,0,1001
Tbb1125VSG-5263,unique,0,1001
Tbb1125VSG-5268,unique,0,1001
Tbb1125VSG-5273,unique,0,1001
Tbb1125VSG-5318,unique,0,1001
Tbb1125VSG-5330,unique,0,1001
Tbb1125VSG-5368,unique,0,1001
Tbb1125VSG-5392,unique,0,1001
Tbb1125VSG-5432,unique,0,1001
Tbb1125VSG-5439,unique,0,1001
Tbb1125VSG-5451,unique,0,1001
Tbb1125VSG-5465,unique,0,1001
Tbb1125VSG-5475,unique,0,1001
Tbb1125VSG-5483,unique,0,1001
Tbb1125VSG-5485,unique,0,1001
Tbb1125VSG-5488,unique,0,1001
Tbb1125VSG-5501,unique,0,1001
Tbb1125VSG-5509,unique,0,1001
Tbb1125VSG-5527,unique,0,1001
Tbb1125VSG-5532,unique,0,1001
Tbb1125VSG-5537,unique,0,1001
Tbb1125VSG-5551,unique,0,1001
Tbb1125VSG-5552,unique,0,1001
Tbb1125VSG-5555,unique,0,1001
Tbb1125VSG-5561,unique,0,1001
Tbb1125VSG-5571,unique,0,1001
Tbb1125VSG-5576,unique,0,1001
Tbb1125VSG-5581,unique,0,1001
Tbb1125VSG-5585,unique,0,1001
Tbb1125VSG-5586,unique,0,1001
Tbb1125VSG-5590,unique,0,1001
Tbb1125VSG-5594,unique,0,1001
Tbb1125VSG-5609,unique,0,1001
Tbb1125VSG-5610,unique,0,1001
Tbb1125VSG-5628,unique,0,1001
Tbb1125VSG-5629,unique,0,1001
Tbb1125VSG-5630,unique,0,1001
Tbb1125VSG-5635,unique,0,1001
Tbb1125VSG-5636,unique,0,1001
Tbb1125VSG-5644,unique,0,1001
Tbb1125VSG-5645,unique,0,1001
Tbb1125VSG-5649,unique,0,1001
Tbb1125VSG-5650,unique,0,1001
Tbb1125VSG-5653,unique,0,1001
Tbb1125VSG-5659,unique,0,1001
Tbb1125VSG-5662,unique,0,1001
Tbb1125VSG-5663,unique,0,1001
Tbb1125VSG-5668,unique,0,1001
Tbb1125VSG-5669,unique,0,1001
Tbb1125VSG-5672,unique,0,1001
Tbb1125VSG-5688,unique,0,1001
Tbb1125VSG-5692,unique,0,1001
Tbb1125VSG-5706,unique,0,1001
Tbb1125VSG-5709,unique,0,1001
Tbb1125VSG-5710,unique,0,1001
Tbb1125VSG-5720,unique,0,1001
Tbb1125VSG-5721,unique,0,1001
Tbb1125VSG-5733,unique,0,1001
Tbb1125VSG-5743,unique,0,1001
Tbb1125VSG-5744,unique,0,1001
Tbb1125VSG-5772,unique,0,1001
Tbb1125VSG-5774,unique,0,1001
Tbb1125VSG-5777,unique,0,1001
Tbb1125VSG-5786,unique,0,1001
Tbb1125VSG-5789,unique,0,1001
Tbb1125VSG-6001,unique,0,1001
Tbb1125VSG-6006,unique,0,1001
Tbb1125VSG-6007,unique,0,1001
Tbb1125VSG-6010,unique,0,1001
Tbb1125VSG-6011,unique,0,1001
Tbb1125VSG-6012,unique,0,1001
Tbb1125VSG-6017,unique,0,1001
Tbb1125VSG-6019,unique,0,1001
Tbb1125VSG-6032,unique,0,1001
Tbb1125VSG-6033,unique,0,1001
Tbb1125VSG-6036,unique,0,1001
Tbb1125VSG-6038,unique,0,1001
Tbb1125VSG-6042,unique,0,1001
Tbb1125VSG-6057,unique,0,1001
Tbb1125VSG-6061,unique,0,1001
Tbb1125VSG-6071,unique,0,1001
Tbb1125VSG-6074,unique,0,1001
Tbb1125VSG-6076,unique,0,1001
Tbb1125VSG-6088,unique,0,1001
Tbb1125VSG-6092,unique,0,1001
Tbb1125VSG-6099,unique,0,1001
Tbb1125VSG-6106,unique,0,1001
Tbb1125VSG-6111,unique,0,1001
Tbb1125VSG-6112,unique,0,1001
Tbb1125VSG-6118,unique,0,1001
Tbb1125VSG-6134,unique,0,1001
Tbb1125VSG-6137,unique,0,1001
Tbb1125VSG-6140,unique,0,1001
Tbb1125VSG-6144,unique,0,1001
Tbb1125VSG-6145,unique,0,1001
Tbb1125VSG-6150,unique,0,1001
Tbb1125VSG-6154,unique,0,1001
Tbb1125VSG-6157,unique,0,1001
Tbb1125VSG-6162,unique,0,1001
Tbb1125VSG-6168,unique,0,1001
Tbb1125VSG-6175,unique,0,1001
Tbb1125VSG-6177,unique,0,1001
Tbb1125VSG-6183,unique,0,1001
Tbb1125VSG-6188,unique,0,1001
Tbb1125VSG-6190,unique,0,1001
Tbb1125VSG-6196,unique,0,1001
Tbb1125VSG-6197,unique,0,1001
Tbb1125VSG-6199,unique,0,1001
Tbb1125VSG-6209,unique,0,1001
Tbb1125VSG-6211,unique,0,1001
Tbb1125VSG-6215,unique,0,1001
Tbb1125VSG-6223,unique,0,1001
Tbb1125VSG-6226,unique,0,1001
Tbb1125VSG-6241,unique,0,1001
Tbb1125VSG-6244,unique,0,1001
Tbb1125VSG-6252,unique,0,1001
Tbb1125VSG-6257,unique,0,1001
Tbb1125VSG-6258,unique,0,1001
Tbb1125VSG-6259,unique,0,1001
Tbb1125VSG-6266,unique,0,1001
Tbb1125VSG-6268,unique,0,1001
Tbb1125VSG-6269,unique,0,1001
Tbb1125VSG-6273,unique,0,1001
Tbb1125VSG-6275,unique,0,1001
Tbb1125VSG-6279,unique,0,1001
Tbb1125VSG-6282,unique,0,1001
Tbb1125VSG-6289,unique,0,1001
Tbb1125VSG-6294,unique,0,1001
Tbb1125VSG-6296,unique,0,1001
Tbb1125VSG-6299,unique,0,1001
Tbb1125VSG-6307,unique,0,1001
Tbb1125VSG-6310,unique,0,1001
Tbb1125VSG-6313,unique,0,1001
Tbb1125VSG-6320,unique,0,1001
Tbb1125VSG-6323,unique,0,1001
Tbb1125VSG-6325,unique,0,1001
Tbb1125VSG-6327,unique,0,1001
Tbb1125VSG-6331,unique,0,1001
Tbb1125VSG-6332,unique,0,1001
Tbb1125VSG-6335,unique,0,1001
Tbb1125VSG-6339,unique,0,1001
Tbb1125VSG-6342,unique,0,1001
Tbb1125VSG-6343,unique,0,1001
Tbb1125VSG-6350,unique,0,1001
Tbb1125VSG-6353,unique,0,1001
Tbb1125VSG-6355,unique,0,1001
Tbb1125VSG-6356,unique,0,1001
Tbb1125VSG-6357,unique,0,1001
Tbb1125VSG-6359,unique,0,1001
Tbb1125VSG-6363,unique,0,1001
Tbb1125VSG-6367,unique,0,1001
Tbb1125VSG-6369,unique,0,1001
Tbb1125VSG-6374,unique,0,1001
Tbb1125VSG-6395,unique,0,1001
Tbb1125VSG-6400,unique,0,1001
Tbb1125VSG-6402,unique,0,1001
Tbb1125VSG-6405,unique,0,1001
Tbb1125VSG-6409,unique,0,1001
Tbb1125VSG-6410,unique,0,1001
Tbb1125VSG-6416,unique,0,1001
Tbb1125VSG-6427,unique,0,1001
Tbb1125VSG-6435,unique,0,1001
Tbb1125VSG-6440,unique,0,1001
Tbb1125VSG-6450,unique,0,1001
Tbb1125VSG-6455,unique,0,1001
Tbb1125VSG-6468,unique,0,1001
Tbb1125VSG-6477,unique,0,1001
Tbb1125VSG-6487,unique,0,1001
Tbb1125VSG-6489,unique,0,1001
Tbb1125VSG-6490,unique,0,1001
Tbb1125VSG-6492,unique,0,1001
Tbb1125VSG-6495,unique,0,1001
Tbb1125VSG-6497,unique,0,1001
Tbb1125VSG-6502,unique,0,1001
Tbb1125VSG-6504,unique,0,1001
Tbb1125VSG-6516,unique,0,1001
Tbb1125VSG-6521,unique,0,1001
Tbb1125VSG-6522,unique,0,1001
Tbb1125VSG-6523,unique,0,1001
Tbb1125VSG-6526,unique,0,1001
Tbb1125VSG-6532,unique,0,1001
Tbb1125VSG-6536,unique,0,1001
Tbb1125VSG-6538,unique,0,1001
Tbb1125VSG-6543,unique,0,1001
Tbb1125VSG-6545,unique,0,1001
Tbb1125VSG-6547,unique,0,1001
Tbb1125VSG-6552,unique,0,1001
Tbb1125VSG-6554,unique,0,1001
Tbb1125VSG-6555,unique,0,1001
Tbb1125VSG-6558,unique,0,1001
Tbb1125VSG-6565,unique,0,1001
Tbb1125VSG-6569,unique,0,1001
Tbb1125VSG-6570,unique,0,1001
Tbb1125VSG-6573,unique,0,1001
Tbb1125VSG-6577,unique,0,1001
Tbb1125VSG-6587,unique,0,1001
Tbb1125VSG-6595,unique,0,1001
Tbb1125VSG-6598,unique,0,1001
Tbb1125VSG-6600,unique,0,1001
Tbb1125VSG-6602,unique,0,1001
Tbb1125VSG-6608,unique,0,1001
Tbb1125VSG-6609,unique,0,1001
Tbb1125VSG-6612,unique,0,1001
Tbb1125VSG-6615,unique,0,1001
Tbb1125VSG-6616,unique,0,1001
Tbb1125VSG-6623,unique,0,1001
Tbb1125VSG-6625,unique,0,1001
Tbb1125VSG-6628,unique,0,1001
Tbb1125VSG-6629,unique,0,1001
Tbb1125VSG-6633,unique,0,1001
Tbb1125VSG-6638,unique,0,1001
Tbb1125VSG-6639,unique,0,1001
Tbb1125VSG-6641,unique,0,1001
Tbb1125VSG-6649,unique,0,1001
Tbb1125VSG-6656,unique,0,1001
Tbb1125VSG-6657,unique,0,1001
Tbb1125VSG-6663,unique,0,1001
Tbb1125VSG-6670,unique,0,1001
Tbb1125VSG-6678,unique,0,1001
Tbb1125VSG-6695,unique,0,1001
Tbb1125VSG-6697,unique,0,1001
Tbb1125VSG-6701,unique,0,1001
Tbb1125VSG-6708,unique,0,1001
Tbb1125VSG-6710,unique,0,1001
Tbb1125VSG-6712,unique,0,1001
Tbb1125VSG-6716,unique,0,1001
Tbb1125VSG-6717,unique,0,1001
Tbb1125VSG-6719,unique,0,1001
Tbb1125VSG-6727,unique,0,1001
Tbb1125VSG-6728,unique,0,1001
Tbb1125VSG-6732,unique,0,1001
Tbb1125VSG-6734,unique,0,1001
Tbb1125VSG-6736,unique,0,1001
Tbb1125VSG-6741,unique,0,1001
Tbb1125VSG-6747,unique,0,1001
Tbb1125VSG-6748,unique,0,1001
Tbb1125VSG-6749,unique,0,1001
Tbb1125VSG-6750,unique,0,1001
Tbb1125VSG-6754,unique,0,1001
Tbb1125VSG-6762,unique,0,1001
Tbb1125VSG-6768,unique,0,1001
Tbb1125VSG-6783,unique,0,1001
Tbb1125VSG-6784,unique,0,1001
Tbb1125VSG-6789,unique,0,1001
Tbb1125VSG-6795,unique,0,1001
Tbb1125VSG-6803,unique,0,1001
Tbb1125VSG-6806,unique,0,1001
Tbb1125VSG-6812,unique,0,1001
Tbb1125VSG-6814,unique,0,1001
Tbb1125VSG-6817,unique,0,1001
Tbb1125VSG-6827,unique,0,1001
Tbb1125VSG-6828,unique,0,1001
Tbb1125VSG-6830,unique,0,1001
Tbb1125VSG-6834,unique,0,1001
Tbb1125VSG-6839,unique,0,1001
Tbb1125VSG-6841,unique,0,1001
Tbb1125VSG-6845,unique,0,1001
Tbb1125VSG-6847,unique,0,1001
